ticker,chunk,raw,chunk_norm,norm,percentile_rank,conviction,layer,industry,momentum,flow,real_fields,fundamentals_real_fields,fundamentals_quality,data_source,market_activity_source,market_activity_data_type,options_premium_is_real,dark_pool_data_is_real,global_ranking_status
AACOU,1,4.8,2.85,2.87,2.2,A,9,Shell Companies,-1.0,low_volume,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AAME,1,5.68,8.51,8.47,92.3,A,9,Insurance - Life,-54.7,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AAOI,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AAON,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AAPG,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AAPL,1,5.35,6.39,6.37,80.8,C,6,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AARD,3,6.33,10.0,10.0,96.4,A,9,Biotechnology,-63.6,dark_pool_buying,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AB,1,4.8,2.85,2.87,2.2,A,9,Asset Management,-6.3,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ABAT,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ABBNY,3,5.74,8.79,8.85,93.2,B,9,Electrical Equipment & Parts,-12.0,elevated_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
ABBV,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ABCB,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ABEO,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ABLV,1,4.51,0.99,1.03,0.2,A,9,Specialty Retail,-16.3,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ABLVW,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ABNB,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ABSI,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ABT,2,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ABUS,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ABVEW,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ABX,1,5.2,5.43,5.42,75.9,A,9,Insurance - Life,-12.4,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ACA,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ACAA,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ACAD,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ACDC,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ACGCU,3,4.67,2.09,2.04,1.0,A,9,Shell Companies,-0.3,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ACGL,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ACHV,1,4.81,2.92,2.94,2.6,A,9,Biotechnology,-8.7,low_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ACI,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ACIU,1,5.42,6.84,6.82,86.7,A,9,Biotechnology,-45.4,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ACIW,3,4.97,3.97,3.95,5.8,B,4,Software - Infrastructure,0.0,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
ACLS,2,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ACM,3,5.7,8.54,8.6,92.7,B,9,Engineering & Construction,-47.3,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
ACMR,1,5.27,5.88,5.86,78.7,A,2,Semiconductor Equipment & Materials,-33.7,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ACN,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ACNB,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ACOG,3,5.46,7.04,7.07,87.6,A,9,Biotechnology,-18.7,dark_pool_buying,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ACP,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ACRE,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ACRS,1,4.91,3.56,3.57,4.2,A,9,Biotechnology,-6.1,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ACT,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ACTU,1,6.12,10.0,10.0,96.4,A,9,Biotechnology,-81.0,elevated_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ACVA,3,5.65,8.23,8.28,91.8,B,9,Auto & Truck Dealerships,-50.3,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
ADAG,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ADAMG,1,5.8,9.29,9.23,94.3,A,9,,-1.2,dark_pool_buying,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ADAMH,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ADAMM,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ADAMO,1,5.59,7.94,7.9,90.4,A,9,,-0.7,elevated_volume,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ADBE,1,5.59,7.94,7.9,90.4,A,5,Software - Application,-36.9,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ADCT,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ADI,1,5.41,6.78,6.75,84.9,C,2,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ADMA,1,6.06,10.0,10.0,96.4,A,9,Biotechnology,-56.8,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ADP,1,5.35,6.39,6.37,80.8,C,6,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ADPT,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ADSK,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ADT,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ADTN,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ADTX,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ADUR,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ADUS,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ADX,2,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AEAQ,1,4.97,3.95,3.95,5.8,A,9,Shell Companies,-0.0,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AEAQU,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AEE,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AEF,1,4.91,3.56,3.57,4.2,A,9,Asset Management,-11.0,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AEHR,1,5.41,6.78,6.75,84.9,C,2,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AEI,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AEIS,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AEM,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AEP,1,5.48,7.23,7.2,88.2,A,1,Utilities - Regulated Electric,-4.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AER,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AES,1,5.35,6.39,6.37,80.8,C,1,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AEXA,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AFGD,3,5.22,5.53,5.54,76.0,A,9,,-8.8,low_volume,5,5,substantial,polygon,polygon,stock_market_proxy,False,False,recomputed
AFRM,1,5.35,6.39,6.37,80.8,C,8,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AFX.DE,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AGAE,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AGBK,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AGCC,1,5.61,8.06,8.02,90.9,A,9,Beverages - Wineries & Distilleries,-37.6,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AGI,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AGIO,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AGL,3,4.6,1.65,1.6,0.8,B,9,Medical Care Facilities,-2.5,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
AGMB,1,5.09,4.72,4.72,73.5,A,9,Biotechnology,-30.9,neutral,5,5,substantial,polygon,polygon,stock_market_proxy,False,False,recomputed
AGNCL,1,4.84,3.11,3.13,3.0,A,9,REIT - Mortgage,-0.7,neutral,5,5,substantial,polygon,polygon,stock_market_proxy,False,False,recomputed
AGNCN,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AGPU,1,5.89,9.87,9.81,95.8,A,4,Software - Infrastructure,-62.4,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AI,1,5.41,6.78,6.75,84.9,C,5,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AIFC,1,6.17,10.0,10.0,96.4,A,4,Software - Infrastructure,-93.9,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AIHS,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AII,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AIIOW,1,5.08,4.65,4.65,72.5,C,9,,,neutral,3,3,partial,polygon,polygon,stock_market_proxy,False,False,recomputed
AIMDW,1,5.08,4.65,4.65,72.5,C,9,,,neutral,3,3,partial,polygon,polygon,stock_market_proxy,False,False,recomputed
AIN,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AIO,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AIQUY,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AIRE,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AIRG,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AIRS,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AIRT,1,5.07,4.59,4.59,72.5,A,9,Conglomerates,-15.5,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AISP,1,6.42,10.0,10.0,96.4,A,4,Software - Infrastructure,-70.8,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AIT,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AIV,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AIXA.DE,3,5.19,5.35,5.35,75.5,B,2,Semiconductor Equipment & Materials,,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
AIXC,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AIXI,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AIZ,1,4.84,3.11,3.13,3.0,A,9,Insurance - Property & Casualty,-1.7,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AJG,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AJINY,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AKAM,1,5.73,8.84,8.79,93.0,A,7,Software - Infrastructure,-26.3,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AKAN,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ALAB,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ALB,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALC,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALCO,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALCY,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ALDF,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ALF,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ALFUU,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ALGN,1,4.82,2.98,3.0,2.7,A,9,Medical Instruments & Supplies,-13.9,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALHC,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALISU,1,4.8,2.85,2.87,2.2,A,9,Shell Companies,-4.9,low_volume,5,5,substantial,polygon,polygon,stock_market_proxy,False,False,recomputed
ALIT,1,5.5,7.36,7.32,88.4,A,5,Software - Application,-80.7,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ALKS,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ALKT,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALL,2,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ALLE,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALLR,1,5.13,4.98,4.97,74.2,A,9,Biotechnology,-40.6,low_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ALLY,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ALMU,1,6.4,10.0,10.0,96.4,A,2,Semiconductors,-51.9,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ALNT,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
ALNY,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALOVW,3,5.23,5.6,5.61,76.7,C,9,,,neutral,1,1,partial,simulated,simulated,neutral_default,False,False,recomputed
ALOY,1,5.84,9.54,9.49,94.9,A,9,Other Industrial Metals & Mining,-62.2,low_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
ALRS,2,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ALTI,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ALVO,3,5.36,6.41,6.43,83.9,B,9,Drug Manufacturers - Specialty & Generic,-65.6,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
ALX,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ALXO,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AMAT,1,5.41,6.78,6.75,84.9,C,2,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AMBA,3,5.41,6.72,6.75,84.9,C,2,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AMBR,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AMC,1,5.36,6.46,6.43,83.9,A,9,Entertainment,-41.5,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AMCI,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AMD,1,5.41,6.78,6.75,84.9,C,2,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AME,1,5.22,5.55,5.54,76.0,A,9,Specialty Industrial Machinery,-1.9,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AMGN,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AMIX,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AMKR,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AMLX,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AMN,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AMOD,1,5.88,9.8,9.74,95.6,A,5,Software - Application,-94.5,low_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AMPG,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AMPGZ,2,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AMPH,3,5.45,6.97,7.01,87.5,B,9,Drug Manufacturers - Specialty & Generic,-35.5,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
AMPY,1,5.48,7.23,7.2,88.2,A,1,Oil & Gas E&P,-40.1,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AMRC,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AMRX,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
AMST,1,6.61,10.0,10.0,96.4,A,5,Software - Application,-72.9,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AMT,1,5.09,4.72,4.72,73.5,A,9,REIT - Specialty,-24.5,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AMTM,1,5.85,9.61,9.55,95.1,A,9,Specialty Business Services,-44.7,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AMTX,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AMWD,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
AMX,1,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
AMZN,1,5.15,5.1,5.1,74.8,A,5,Internet Retail,-9.1,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
AN,2,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ANDE,2,5.0,4.14,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ANDG,3,5.0,4.16,4.14,6.9,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ANET,1,5.35,6.39,6.37,80.8,C,3,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
